民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  計,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  男,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  女,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  計,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  男,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  女,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  計,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  男,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  女,itemvalue8,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  計,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  男,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  女,itemvalue9,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,14210.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,10445.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,3765.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,1920.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,1441.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  板橋區 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,479.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,1088.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,836.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三重區 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,252.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,1655.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,1269.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  中和區 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,386.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,2333.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,1673.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  永和區 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,660.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,1102.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,786.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新莊區 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,316.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,2359.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,1709.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新店區 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,650.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,86.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,184.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  樹林區 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,61.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,90.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,69.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  鶯歌區 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,21.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  計,itemvalue10,是（欄位說明僅存於新北市統計年報）,181.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  男,itemvalue10,是（欄位說明僅存於新北市統計年報）,133.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  三峽區 |  女,itemvalue10,是（欄位說明僅存於新北市統計年報）,48.0
87,,,,,,,欄位未定義,0.0,,人口,新北市政府主計處,十五歲以上現住人口之教育程度─按區別分,1998 |  新北市 |  計,itemvalue11,是（欄位說明僅存於新北市統計年報）,4217.0
