"year","roc_year","district_code","district","level","people"
"2020","109","14","瑞芳區","國小","15296"
"2020","109","14","瑞芳區","大學","49986"
"2020","109","14","瑞芳區","碩士","9048"
"2020","109","14","瑞芳區","自學","233"
"2020","109","14","瑞芳區","高中","17205"
"2020","109","14","瑞芳區","高職","36043"
"2020","109","15","五股區","不識字","457"
"2020","109","15","五股區","二專","5683"
"2020","109","15","五股區","五專前三年","391"
"2020","109","15","五股區","五專後二年","2905"
"2020","109","15","五股區","博士","211"
"2020","109","15","五股區","國中","11292"
"2020","109","15","五股區","國中(職業)","87"
"2020","109","15","五股區","國小","7756"
"2020","109","15","五股區","大學","21012"
"2020","109","15","五股區","碩士","3231"
"2020","109","15","五股區","自學","105"
"2020","109","15","五股區","高中","6928"
"2020","109","15","五股區","高職","18687"
"2020","109","16","泰山區","不識字","271"
"2020","109","16","泰山區","二專","5139"
"2020","109","16","泰山區","五專前三年","386"
"2020","109","16","泰山區","五專後二年","2967"
"2020","109","16","泰山區","博士","312"
"2020","109","16","泰山區","國中","8942"
"2020","109","16","泰山區","國中(職業)","138"
"2020","109","16","泰山區","國小","5642"
"2020","109","16","泰山區","大學","18687"
"2020","109","16","泰山區","碩士","3733"
"2020","109","16","泰山區","自學","91"
"2020","109","16","泰山區","高中","6651"
"2020","109","16","泰山區","高職","14495"
"2020","109","17","林口區","不識字","608"
"2020","109","17","林口區","二專","7058"
"2020","109","17","林口區","五專前三年","583"
"2020","109","17","林口區","五專後二年","5832"
"2020","109","17","林口區","博士","1212"
"2020","109","17","林口區","國中","7975"
"2020","109","17","林口區","國中(職業)","91"
"2020","109","17","林口區","國小","6261"
"2020","109","17","林口區","大學","34120"
"2020","109","17","林口區","碩士","10089"
"2020","109","17","林口區","自學","132"
"2020","109","17","林口區","高中","9622"
"2020","109","17","林口區","高職","16083"
"2020","109","18","八里區","不識字","154"
"2020","109","18","八里區","二專","1426"
"2020","109","18","八里區","五專前三年","72"
"2020","109","18","八里區","五專後二年","1105"
"2020","109","18","八里區","博士","165"
"2020","109","18","八里區","國中","2441"
"2020","109","18","八里區","國中(職業)","14"
"2020","109","18","八里區","國小","2250"
"2020","109","18","八里區","大學","6116"
"2020","109","18","八里區","碩士","1220"
"2020","109","18","八里區","自學","45"
"2020","109","18","八里區","高中","2207"
"2020","109","18","八里區","高職","4399"
"2020","109","19","深坑區","不識字","159"
"2020","109","19","深坑區","二專","359"
"2020","109","19","深坑區","五專前三年","34"
"2020","109","19","深坑區","五專後二年","201"
"2020","109","19","深坑區","博士","21"
"2020","109","19","深坑區","國中","1288"
"2020","109","19","深坑區","國中(職業)","13"
"2020","109","19","深坑區","國小","1308"
"2020","109","19","深坑區","大學","1296"
"2020","109","19","深坑區","碩士","207"
"2020","109","19","深坑區","自學","34"
"2020","109","19","深坑區","高中","546"
"2020","109","19","深坑區","高職","1570"
"2020","109","20","石碇區","不識字","205"
"2020","109","20","石碇區","二專","262"
"2020","109","20","石碇區","五專前三年","24"
"2020","109","20","石碇區","五專後二年","189"
"2020","109","20","石碇區","博士","22"
"2020","109","20","石碇區","國中","979"
"2020","109","20","石碇區","國中(職業)","11"
"2020","109","20","石碇區","國小","1287"
"2020","109","20","石碇區","大學","1111"
"2020","109","20","石碇區","碩士","202"
"2020","109","20","石碇區","自學","31"
"2020","109","20","石碇區","高中","583"
"2020","109","20","石碇區","高職","1322"
"2020","109","21","坪林區","不識字","471"
"2020","109","21","坪林區","二專","1139"
"2020","109","21","坪林區","五專前三年","262"
"2020","109","21","坪林區","五專後二年","782"
"2020","109","21","坪林區","博士","76"
"2020","109","21","坪林區","國中","3811"
"2020","109","21","坪林區","國中(職業)","15"
"2020","109","21","坪林區","國小","2287"
"2020","109","21","坪林區","大學","4502"
"2020","109","21","坪林區","碩士","733"
"2020","109","21","坪林區","自學","89"
"2020","109","21","坪林區","高中","1819"
"2020","109","21","坪林區","高職","4590"
"2020","109","22","三芝區","不識字","46"
"2020","109","22","三芝區","二專","478"
"2020","109","22","三芝區","五專前三年","92"
"2020","109","22","三芝區","五專後二年","282"
"2020","109","22","三芝區","博士","8"
"2020","109","22","三芝區","國中","2073"
"2020","109","22","三芝區","國中(職業)","2"
"2020","109","22","三芝區","國小","1652"
"2020","109","22","三芝區","大學","2188"
"2020","109","22","三芝區","碩士","259"
"2020","109","22","三芝區","自學","18"
"2020","109","22","三芝區","高中","920"
"2020","109","22","三芝區","高職","2516"
"2020","109","23","石門區","不識字","354"
"2020","109","23","石門區","二專","2594"
"2020","109","23","石門區","五專前三年","336"
"2020","109","23","石門區","五專後二年","1923"
"2020","109","23","石門區","博士","120"
"2020","109","23","石門區","國中","5265"
"2020","109","23","石門區","國中(職業)","26"
"2020","109","23","石門區","國小","3109"
"2020","109","23","石門區","大學","8696"
"2020","109","23","石門區","碩士","1490"
"2020","109","23","石門區","自學","56"
"2020","109","23","石門區","高中","3540"
"2020","109","23","石門區","高職","7717"
"2020","109","24","金山區","不識字","208"
"2020","109","24","金山區","二專","192"
"2020","109","24","金山區","五專前三年","28"
"2020","109","24","金山區","五專後二年","129"
"2020","109","24","金山區","博士","4"
"2020","109","24","金山區","國中","1024"
"2020","109","24","金山區","國中(職業)","1"
"2020","109","24","金山區","國小","796"
"2020","109","24","金山區","大學","479"
"2020","109","24","金山區","碩士","70"
"2020","109","24","金山區","自學","9"
"2020","109","24","金山區","高中","326"
"2020","109","24","金山區","高職","948"
"2020","109","25","萬里區","不識字","501"
"2020","109","25","萬里區","二專","377"
"2020","109","25","萬里區","五專前三年","35"
"2020","109","25","萬里區","五專後二年","208"
"2020","109","25","萬里區","博士","15"
"2020","109","25","萬里區","國中","1656"
"2020","109","25","萬里區","國中(職業)","4"
"2020","109","25","萬里區","國小","1507"
"2020","109","25","萬里區","大學","1289"
"2020","109","25","萬里區","碩士","213"
"2020","109","25","萬里區","自學","47"
"2020","109","25","萬里區","高中","624"
"2020","109","25","萬里區","高職","1454"
"2020","109","26","平溪區","不識字","509"
"2020","109","26","平溪區","二專","560"
"2020","109","26","平溪區","五專前三年","62"
"2020","109","26","平溪區","五專後二年","260"
"2020","109","26","平溪區","博士","13"
"2020","109","26","平溪區","國中","2410"
"2020","109","26","平溪區","國中(職業)","14"
"2020","109","26","平溪區","國小","2121"
"2020","109","26","平溪區","大學","1785"
"2020","109","26","平溪區","碩士","236"
"2020","109","26","平溪區","自學","39"
"2020","109","26","平溪區","高中","933"
"2020","109","26","平溪區","高職","2185"
"2020","109","27","雙溪區","不識字","466"
"2020","109","27","雙溪區","二專","1147"
"2020","109","27","雙溪區","五專前三年","99"
"2020","109","27","雙溪區","五專後二年","465"
"2020","109","27","雙溪區","博士","40"
"2020","109","27","雙溪區","國中","3657"
"2020","109","27","雙溪區","國中(職業)","12"
"2020","109","27","雙溪區","國小","3072"
"2020","109","27","雙溪區","大學","3903"
"2020","109","27","雙溪區","碩士","584"
"2020","109","27","雙溪區","自學","97"
"2020","109","27","雙溪區","高中","1471"
"2020","109","27","雙溪區","高職","4242"
"2020","109","28","貢寮區","不識字","440"
"2020","109","28","貢寮區","二專","1058"
"2020","109","28","貢寮區","五專前三年","127"
"2020","109","28","貢寮區","五專後二年","607"
"2020","109","28","貢寮區","博士","32"
"2020","109","28","貢寮區","國中","3550"
"2020","109","28","貢寮區","國中(職業)","18"
"2020","109","28","貢寮區","國小","3109"
"2020","109","28","貢寮區","大學","3703"
"2020","109","28","貢寮區","碩士","528"
"2020","109","28","貢寮區","自學","88"
"2020","109","28","貢寮區","高中","2083"
"2020","109","28","貢寮區","高職","4427"
"2020","109","29","烏來區","不識字","13"
"2020","109","29","烏來區","二專","324"
"2020","109","29","烏來區","五專前三年","46"
"2020","109","29","烏來區","五專後二年","228"
"2020","109","29","烏來區","博士","15"
"2020","109","29","烏來區","國中","808"
"2020","109","29","烏來區","國中(職業)","19"
"2020","109","29","烏來區","國小","572"
"2020","109","29","烏來區","大學","1197"
"2020","109","29","烏來區","碩士","198"
"2020","109","29","烏來區","自學","4"
"2020","109","29","烏來區","高中","593"
"2020","109","29","烏來區","高職","1488"
"2021","110","0","New Taipei City","不識字","20318"
"2021","110","0","New Taipei City","二專","249451"
"2021","110","0","New Taipei City","五專前三年","17523"
"2021","110","0","New Taipei City","五專後二年","169365"
"2021","110","0","New Taipei City","博士","21374"
"2021","110","0","New Taipei City","國中","432655"
"2021","110","0","New Taipei City","國中(職業)","5914"
"2021","110","0","New Taipei City","國小","293879"
"2021","110","0","New Taipei City","大學","1053576"
"2021","110","0","New Taipei City","碩士","246535"
"2021","110","0","New Taipei City","自學","5258"
"2021","110","0","New Taipei City","高中","320838"
"2021","110","0","New Taipei City","高職","699034"
"2021","110","1","板橋區","不識字","2571"
"2021","110","1","板橋區","二專","33817"
"2021","110","1","板橋區","五專前三年","2678"
"2021","110","1","板橋區","五專後二年","24116"
"2021","110","1","板橋區","博士","2847"
"2021","110","1","板橋區","國中","54521"
"2021","110","1","板橋區","國中(職業)","953"
"2021","110","1","板橋區","國小","44183"
"2021","110","1","板橋區","大學","145032"
"2021","110","1","板橋區","碩士","37315"
"2021","110","1","板橋區","自學","901"
"2021","110","1","板橋區","高中","42954"
"2021","110","1","板橋區","高職","89618"
"2021","110","2","三重區","不識字","2072"
"2021","110","2","三重區","二專","23446"
"2021","110","2","三重區","五專前三年","1179"
"2021","110","2","三重區","五專後二年","13805"
"2021","110","2","三重區","博士","1333"
"2021","110","2","三重區","國中","51483"
"2021","110","2","三重區","國中(職業)","705"
"2021","110","2","三重區","國小","33438"
"2021","110","2","三重區","大學","94218"
"2021","110","2","三重區","碩士","19851"
"2021","110","2","三重區","自學","563"
"2021","110","2","三重區","高中","29159"
"2021","110","2","三重區","高職","68694"
"2021","110","3","中和區","不識字","1715"
"2021","110","3","中和區","二專","27880"
"2021","110","3","中和區","五專前三年","1774"
"2021","110","3","中和區","五專後二年","19246"
"2021","110","3","中和區","博士","2262"
"2021","110","3","中和區","國中","38154"
"2021","110","3","中和區","國中(職業)","1038"
"2021","110","3","中和區","國小","28651"
"2021","110","3","中和區","大學","112287"
"2021","110","3","中和區","碩士","27928"
"2021","110","3","中和區","自學","474"
"2021","110","3","中和區","高中","34922"
"2021","110","3","中和區","高職","68362"
"2021","110","4","永和區","不識字","646"
"2021","110","4","永和區","二專","14384"
"2021","110","4","永和區","五專前三年","643"
"2021","110","4","永和區","五專後二年","11570"
"2021","110","4","永和區","博士","1943"
"2021","110","4","永和區","國中","13187"
"2021","110","4","永和區","國中(職業)","699"
"2021","110","4","永和區","國小","11182"
"2021","110","4","永和區","大學","66353"
"2021","110","4","永和區","碩士","19622"
"2021","110","4","永和區","自學","262"
"2021","110","4","永和區","高中","18857"
"2021","110","4","永和區","高職","30605"
"2021","110","5","新莊區","不識字","1476"
"2021","110","5","新莊區","二專","26550"
"2021","110","5","新莊區","五專前三年","1758"
"2021","110","5","新莊區","五專後二年","15483"
"2021","110","5","新莊區","博士","1606"
"2021","110","5","新莊區","國中","47577"
"2021","110","5","新莊區","國中(職業)","472"
"2021","110","5","新莊區","國小","27829"
"2021","110","5","新莊區","大學","109239"
"2021","110","5","新莊區","碩士","23765"
"2021","110","5","新莊區","自學","337"
"2021","110","5","新莊區","高中","31562"
"2021","110","5","新莊區","高職","76565"
"2021","110","6","新店區","不識字","969"
"2021","110","6","新店區","二專","19018"
"2021","110","6","新店區","五專前三年","896"
"2021","110","6","新店區","五專後二年","16949"
"2021","110","6","新店區","博士","3018"
"2021","110","6","新店區","國中","23668"
"2021","110","6","新店區","國中(職業)","271"
"2021","110","6","新店區","國小","16422"
"2021","110","6","新店區","大學","91433"
"2021","110","6","新店區","碩士","25138"
"2021","110","6","新店區","自學","411"
"2021","110","6","新店區","高中","26838"
"2021","110","6","新店區","高職","46832"
"2021","110","7","土城區","不識字","652"
"2021","110","7","土城區","二專","11054"
"2021","110","7","土城區","五專前三年","799"
"2021","110","7","土城區","五專後二年","6149"
"2021","110","7","土城區","博士","710"
"2021","110","7","土城區","國中","20731"
"2021","110","7","土城區","國中(職業)","309"
"2021","110","7","土城區","國小","13996"
"2021","110","7","土城區","大學","44464"
"2021","110","7","土城區","碩士","9005"
"2021","110","7","土城區","自學","234"
"2021","110","7","土城區","高中","14462"
"2021","110","7","土城區","高職","35735"
"2021","110","8","蘆洲區","不識字","526"
"2021","110","8","蘆洲區","二專","4490"
"2021","110","8","蘆洲區","五專前三年","350"
